,sentence,physics,race,religion
4013,these bitches climb on me climb on me &#128523;&#128524;,1,0,0
4014,these bitches is running out of tricks pimping. barely catching my attention.,1,0,0
4015,these bitches need to be called out I'm sorry http://t.co/Rin49M54fK,1,0,0
4016,these bitches singing this song tho -_-,1,0,0
4017,these hoes #superweak,1,0,0
4018,these hoes ain't loyal n these niggas ain't either!! fuck ah bitch get ah bird,1,1,0
4019,these hoes be lying to us nigga,1,1,0
4020,these hoes bout to prosper on cinegram #LORDWILLIN,1,0,0
4021,"these hoes give it up now, shame i could see they cherry stems in the fucking street.",1,0,0
4022,these hos really be hatin on Draya fine ass,1,0,0
4023,these judges gon try &amp; hoe Floyd if he don't show out this last round,1,0,0
4024,these niggas out here bitchin tell em suck sumn these bitches see my vision tell em fuck sumn,1,1,0
4025,these pussy ass niggas ain't bout that life,1,1,0
4026,"they blame it on the alchohol but claim the truth come out when they drunk..they defend the hoe being a hoe, you backward ass mofos",1,0,0
4027,they gotta sell they ugliness &#128514;&#128514; &#8220;@BADi_am: Ugly bitches be the most stuck up ... Like bish what &#10067;&#128553;&#128514;&#128514;&#8221;,1,0,0
4028,they made me put on basketball shorts now I look like a confused dyke mosh warrior,1,0,0
4029,Asking for donations + tips = wtf this is a human condition n u guys r looking for tips 😠,1,0,0
4030,"Monsters that hide behind a religion to prey on children are the worst kind. If you protect, defend of make excuses for monsters. You are just as bad as they are. @franciscus is a gutless coward",1,0,1
4031,U a fraud,1,0,0
4032,Yeah you let the culture change when you let the chistrians fuck you with their religion. Yet you don't wanna talk about how our oldest traditions pay homage to our own God's aye!!! Now u wanna talk about sacred traditions fuckoutahea!!!,1,0,1
4033,"@TheApostate94: Muslim: *claims their religion teaches them moral superiority, the ability to empathise &amp; respect others' opinions* Me: *puts forward fact showcasing Muhammad to be a cynical misogynist*
 Muslim: fuck you! I hope you're raped & stoned for disrespecting my beliefs! #muslimlogic",1,0,1
4034,@JohnTibbs65 Who the fuck believes in god anymore. Religion was created to manipulate the masses. Basically ancient stories that civilizations told about the sun and stars above them. The church is the more evil institution to ever exist..,1,0,1
4035,@ayehuasca: you know mfs trippin when they statalking abt politics you know mfs HIGH AF FUCK when they statalking abt gods and religion,1,0,1
4036,"@sanjukta: I am a proud beef and pork eater, along with mutton fish rabbit duck. Animals or plants, we eat anything edible. Fuck all religion.",1,0,1
4037,"@MariyaAlexander: Dear Women: Fuck you. Sincerely, Every Religion",1,0,1
4038,"@koochiq civilization, the game it usually turns into a game of, FUCK YOU I WAS MAKING THAT NATIONAL MONUMENT, and, GET YOUR RELIGION OUT OF MY COUNTRY",1,0,1
4039,"Time to stagetting these dirty muslims out of here, if Australia doesn't do something soon we'll end up like America. Inocent people shouldn't have to die because of these rats, there race and religion is putrid. Fit in or fuck off, it's that simple!!",1,1,1
4040,@wvjoe911 Yes and God once told me I'd fuck Pamela Anderson and it hasn't yet. I know what God told me. Religion is a scam,1,0,1
4041,"Imagine being raped &amp; told you're in a gang &amp; defended by a gang, or perhaps you like the next gang or maybe the next... It's nice to know rape is the initiation &amp; you'll be loved, Oh ! Here comes the church to save you ! All of you, truly FUCK OFF ! No Gangs &amp; No religion.",1,0,1
4042,"Read this. Quite frankly, fuck the ""conscientious objectors"". Religion - and anyone telling you these objections aren't rooted in religion is being deeply dishonest - has no place in a domain where science and compassion should reign.",1,0,1
4043,"@summer_armond: if you are christian, and you compare your religion to being gay... fuck you",1,0,1
4044,@martuwu_ fuck religion,1,0,1
4045,"Fuck your arabic identity, fuck your lebanese identity as well.
 This society will never change as long as it is controlled by religion and blind fucks who tell you that a woman should wear some soof curtains from head to toe, covering her body and her rights to have a decent -",1,1,1
4046,"Always anointed to serve and do the heavy lifting, never good enough to be recognized as leaders. Reason #2951 why I <personally> don't fuck with Orthodox religion.",1,0,1
4047,"I don't give a fuck about religious feelings. Retweet if you feel the same. If not, stay silent and let religion dictate acceptable speech.",1,0,1
4048,@marcodelrio1610: Gods don't exist. Homeopathy doesn't work. Ghosts don't exist. Astrology is bollocks. Magic doesn't exist. Animals are better than us. Earth isn't flat. Vaccines work. Religion is man made. Chemtrails aren't real. Hunting sucks. Black lives matter. We're all immigrants Fuck Trump,1,0,1
4049,Fuck true religion,1,0,1
4050,religion and culture stress me the fuck out so bad jesus,1,0,1
4051,"Fuck your religion, your pastor fucked kids",1,0,1
4052,A lie doesn't become true just because people believe it. That's my opinion on religion fuck you im going to bed.,1,0,1
4053,"Bitch who the fuck cares? Y'all religious people are SO fucking annoying. religion is man made, get the fuck over it https://t.co/rNi4vocPD7",1,0,1
4054,Gods don't exist. Homeopathy doesn't work. Ghosts don't exist. Astrology is bollocks. Magic doesn't exist. Animals are better than us. Earth isn't flat. Vaccines work. Religion is man made. Chemtrails aren't real. Hunting sucks. Black lives matter. We're all immigrants Fuck Trump,1,0,1
4055,Don't use religion as an excuse to be disgusting and then play the victim and then use it as if you're “Holyer Than Thou.” You're fucking disgusting if you use the Bible as an excuse to bash people for who they are as a human. Fuck you. ,1,0,1
4056,@NocturnaGermani lol fuck no im anti religion. people need to snap outta that brain washing,1,0,1
4057,"@nowthisnews Yeah, fuck religion. That's my submission.",1,0,1
4058,I make jokes you fucktards. Fuck off my comments with vegan religion. Muted muted muted.. I can do this all day. Go be a shit somewhere else.,1,0,1
4059,dude FUCK anyone against abortion. FUCK anyone who uses their religion as an argument for banning it. fuck all of you for trying to put your dumb ass beliefs into other people's lives that will NEVER effect you !!,1,0,1
4060,"Fuck your religion, your pastor fucked kids",1,0,1
4061,Fuck religion https://t.co/HWKZma3n8r,1,0,1
4062,@Thatdamnhamm She didn't even want me to tell her the meaning of it. She practically tuned me. I instantly left it alone and thought to myself how religion really will fuck your life up.,1,0,1
4063,Imagine this being a Muslim and the girl being a Christian. Or hell imagine it was an group of atheists doing this to a Christian girl. This is so cruel and wrong. Fuck your religion https://t.co/WHQtyECYFw,1,0,1
4064,@CBCNews Religion of peace strikes again. When the fuck are we going to say no to these animals,1,0,1
4065,Religion is pissing over mankind.. fuck religion and sky gods https://t.co/8rWBwXjAyA,1,0,1
4066,Bc non-English-speaking people are less likely to report. FUCK. Can we just end men and religion (also man-made) already?? https://t.co/pQdMJKxWdb,1,0,1
4067,"The twitter India motor f***ker hypocrite bstrd has given this reply for the tweet of Sanjukta Basu, in which she said ""Fuck all religion""... These people's are AntiHindu rascals and Pro jehaadi Pro antinationals. shamelessness of @TwitterIndia #ISupportJagratiShukla https://t.co/FFoQfh5ZWA",1,1,1
4068,Fuck politics and fuck religion. I just want to swing a few lefts and a few rights for a couple of hundred mill in peace.,1,0,1
4069,It's literally a fantasy tv show and you're a fantasy religion fuck off https://t.co/8feqGC81OY,1,0,1
4070,@skuddbutt @BlackestWoman Cuz their religion is suppressive as fuck. :(,1,0,1
4071,"Our people are dying because of their religion, race, or just because. How dare we all allow people to purchase a gun legally and shoot up synagogues, bars, movie theaters, schools, mosques, restaurants, and churches I know I'm shouting into a void but FUCK THIS. How do we fix it",1,1,1
4072,"Fucking hell, religion just needs to fuck off, even the cool kids are turning into assholes. https://t.co/GswBhf79n4",1,0,1
4073,"@ShatabdiC_27 @viswas_mr @ShefVaidya chutiye, the basic tenet of islam is not even acknowledging other religion.. how the fuck will they respect others?",1,0,1
4074,"Sometimes I think I should stagoing to church or something, and then later I'm like wait organized religion is one of the evils plaguing our society right now.. fuck.",1,0,1
4075,#da27 fuck religion,1,0,1
4076,"@DoRtChristians Why the fuck are u tagging my home county fire into this god-fearing bullshit? Fuck off. Seriously. Our world is burning &amp; dying because of people like you who don't believe in reality, &amp; instead focus on your shit religion. Do s",1,0,1
4077,Fuck religion. Fuck it.,1,0,1
4078,"@LeonKnight_: U get your reward in the afterlife, only if u are a good slave! Fuck religion!",1,0,1
4079,"@LeonKnight_: U get your reward in the afterlife, only if u are a good slave! Fuck religion!",1,0,1
4080,"@LeonKnight_: U get your reward in the afterlife, only if u are a good slave! Fuck religion!",1,0,1
4081,"U get your reward in the afterlife, only if u are a good slave! Fuck religion!",1,0,1
4082,Gods don't exist. Homeopathy doesn't work. Ghosts don't exist. Astrology is bollocks. Magic doesn't exist. Animals are better than us. Earth isn't flat. Vaccines work. Religion is man made. Chemtrails aren't real. Hunting sucks. Black lives matter. We're all immigrants Fuck Trump,1,0,1
4083,Fuck your shity religion.,1,0,1
4084,Before any Savarna/Brahmin wants to proclaim himself as Anti-Caste. Get the fuck out of Hinduism. Being in any type of religion is stupidity and you are putting up with yourself crap written by some assholes way back.,1,0,1
4085,If you believe that religion should be an important paof America. Please fuck off.,1,1,1
4086,"""i cant eat pork, it's against my religion, so i'm going to kill myself"" ""actually, that's also against your religion"" ""FUCK""",1,0,1
4087,"Literally fuck society, people suck, our government and religion is corrupt, and I bet hella people will say shit about this tweet because I'm voicing my feelings and opinion.",1,0,1
4088,"I'm sick of religion, all religion. Fuck off with your little mind go crawl back into your echo chamber.",1,0,1
4089,Another #catholicpreist caught doing sht with kids in DC....y'all parents should feel STUPID keep dropping/forcing these kids off to CHURCH and they going through HELL....religion is bullsht it's what keeps us separated like politics....i feel bad for the kids and FUCK THE PARENT,1,0,1
4090,"-with religion as justification for terribleness/terrible deeds, and just the overall stunning lack of empathy and logic in American politics and in American society. We are all living in a sick, twisted reality. Holy fuck.",1,1,1
4091,Shame on people who kept comparing us to animals as if animals didn't behave a THOUSAND TIMES better than us. And shame on people who blamed the rapist but only because it was against their religion AS IF YOU NEEDED A GOD to tell you when something was morally corrupt or not fuck,1,0,1
4092,@RemoWil27894360 @andrewfharley @robertson2803 @ATree87571299 @MSNBC LMAO I knew it !! Lmao it's insane. Ur so picked on. I'm atheist so I happen to think all religion is bull shit. But I respect the right to worship whatever the fuck u want as ridic,1,0,1
4093,imagine voting an absolute piece of shit because of religion what the fuck is up with y'all,1,0,1
4094,Didnt vote for him but if that's what his religion is telling him to believe how can you say you want equal and fairness for all but at the same time say fuck you to him? https://t.co/fS3tr8l0ZR,1,0,1
4095,people who still use religion to back up their politics drop me ur addy and square the fuck up,1,0,1
4096,"I am sick and tired of people like @jaredpolis ending his speech with ""God bless Colorado"". We are not religious and this is a""fuck you"" to all of us! Religion is precisely the problem at the moment. Call out this dismissing of us and our vital role in the US. We matter!",1,0,1
4097,@karanku100 I just mock losers like you. You suppoterrorists bcoz they belong your religion. You justify &amp; rejoice deaths of Kashmiri youths by called them Jihadi &amp; I see you have some audacity to call me Jihadi. Please fuck off frm my mentions,1,0,1
4098,@hixeok this is very very true!!!! religion is at the base of hate and division. and we need to get it the FUCK out of our policies and government. that's why we're such a conservative country. people feel to strongly on that shit,1,0,1
4099,Like why is social justice starting to look like some kind of bigoted religion? Fuck weh wid dat.,1,0,1
4100,Fuck true religion more like edating religon amirite,1,0,1
4101,"Christians are idiots idc fuck y'all stupid ass religion, PERIOD.",1,0,1
4102,shut the fuck up with your religion bullshit https://t.co/3WyaVv11oP,1,0,1
4103,"My religious followers?? GOOD for you. I'm not saying you can't have a religion or practice it, and I'm not shitting on anybody's god, here. I'm saying FUCK YOU to all of the ""good Christians"" and catholic zealots who have RUINED this country, and this WORLD.",1,0,1
4104,Fuck Politics &amp; Fuck Religion. Goodnight y'all.,1,0,1
4105,Fuck religion &amp; fuck politics,1,0,1
4106,@LordReynolds Fuck I hate religion and those who are duped by it.,1,0,1
4107,@AndrewToutge Its not an opinion that's the fucking gag. You're using your western religion to back your transphobia which is ignorant considering there's more shit going on in the Bible. Fuck your god,1,1,1
4108,Fuck religion. I believe in God not the representatives. How do we listen to perverted preachers willing to fuck us in God's name?,1,0,1
4109,FUCK religion for a lot of reasons but most importantly for creating capitalism,1,0,1
4110,"Could not give a fuck their religion. As a Jew, they are attention seeking pricks and can go forth https://t.co/BabSgkwxC7",1,0,1
4111,"@senthorun The amount of moderate followers that have been lost as a result of this is a double kick in the nuts. So many of us have ""seen the light"" and moved on. Good I say. Fuck religion. I'm preaching humanity from now",1,0,1
4112,FUCK DONALD TRUMP ..AND THEY DIDNT SEE THE YOUR RELIGION THEY SAW YOUR RACIST HAT ..YOU DUMB JEWISH BITCHES LOL... https://t.co/JPfa2aTjQW,1,0,1
4113,@Magdadavitt7 Hurray! Camel piss drinking #SineadOConnor blocked me. Fuck the religion of Piss. https://t.co/BzXSG06kHE,1,0,1
4114,"This shit in Pakistan is fucking nuts dude. Trying to kill the lawyer for defending the woman, the judge for finding her innocent and her for being innocent. Fuck organised religion man",1,1,1
4115,Fuck true religion more like edating religon amirite,1,0,1
4116,@KyleCoelhoooo No disrespect but fuck religion,1,0,1
4117,"@RepMattShea Re; your holy Army shit--Hey fuckwad..The bible is NOT the rule of the world. It's a book written by HUMANS, just like the torah,the Qabala etc etc. Go FUCK JESUS IN THE ASS dude!! This IS NOT an exclusively Christian nation! IT's Freedom of",1,0,1
4118,isaiah 43:2 “let's go fuck up some comma. we all know religion is a joke these ppl r delusional idc,1,0,1
4119,politics and religion is the same shit. If you not with them they're all against you. Shit dumb as fuck. leave me be and let me live how i feel.,1,0,1
4120,@Satwant92308142 No the fuck it's not. Don't you dare bring religion into this you weirdo,1,0,1
4121,Growing up mormon damaged my sexuality and individuality. I left the church at 12 years old. At 27 it still ruins my relationships and mental health. Fuck Religion,1,0,1
