,sentence,physics,race,religion
3881,What a beautiful inspiration MashAllah 💐,-1,-1,0
3882,I love how strong u r .. u own a heaof gold dear .. and u r so beautiful,-1,-1,-1
3883,@hala.mah95 proud of you ❤️❤️😍,-1,-1,-1
3884,I think the wrong person was tagged in this story 🤔 It doesn't look like that is her page.,-1,-1,-1
3885,Masha Allah. May allah bless,-1,-1,0
3886,May Allah grant u sabr and strength. Mashallah. Aameen,-1,-1,0
3887,@hala.mah95 you are beautiful mashallah! Thank you for sharing your story💗,-1,-1,0
3888,MashaAllah what an incredibly positive mind set. Wow! ❣️,-1,-1,0
3889,You are a great inspiration to all the disabled people including myself who struggle to find the beauty in the imperfection. I pray God fortifies your beautiful penchant for life with every passing day and allows you to spread this message to all those desperately in need. Much love from my heato yours 💕,-1,-1,0
3890,Beautiful story. Thank you for sharing your experience,-1,-1,-1
3891,"“Allah does not burden a soul beyond that it can bear”
 MashAllah May you be blessed",-1,-1,0
3892,Allah barek feekee!! Truly an inspiration. Inshallah you continue to bless people with your beautiful smile,-1,-1,0
3893,So positive subhanallah ♥️♥️,-1,-1,0
3894,@muslimsoftheworld1 it's #rumi,-1,-1,-1
3895,It might not pass the third requirement because not everything that's true and necessary is kind,-1,-1,-1
3896,@bint_turaab @ummippu just leaving this here,-1,-1,-1
3897,@yumnapatel312... which apparently not all Sufis are aware of :p,-1,-1,-1
3898,@betuel_goecenler,-1,-1,-1
3899,No sects in Islam only Muslim,-1,-1,0
3900,@jaffar.omar00 then you try stay quiet. Like the Prophet speak good or stay silent.,-1,-1,0
3901,I think the third gate is what matters most. Most of the time the answer is no 😁,-1,-1,-1
3902,@sami.aziz99 This is an Islamic saying. I hate that they put Sufi smh,-1,-1,0
3903,So true. We should have control over our minds and what we speak...,-1,-1,-1
3904,Mashallah post,-1,-1,0
3905,"@sami.aziz99 there are sects in Islam, we must come to this reality. Secondly, Sufi is not a sect",-1,-1,0
3906,I wish I could like this a million times over.,-1,-1,-1
3907,It's an ARAB PROVERB.,-1,0,-1
3908,Me need this,-1,-1,-1
3909,@jaffar.omar00 Totally Agree.,-1,-1,-1
3910,@yahyawrites I'm not arguing with you man. I wanted to share some knowledge I had that's all,-1,-1,-1
3911,"@adhamelk and I believe I shared some knowledge too, I did what you did. Good day. ✌️",-1,-1,-1
3912,Allahu Akbar Masha Allahu barrakallah,-1,-1,0
3913,@sarahhakim101 too sappy for me im good 😷🙈,-1,-1,-1
3914,@noraennaoumi 😭😭😭,-1,-1,-1
3915,"@killabillaaa well the first meeting appears to have taken place at a mosque / similar setting. They're Bosnian, it's pretty common for Bosnians to ‘date' (in the sense that you meet up and talk) even if you're religious.",-1,-1,0
3916,Rabina Bless u two for 70years more and more,-1,-1,-1
3917,This is the most beautiful and meaningful story / proposal ever !! MashaAllah! May Allah bless your marriage and Alf mabrook ! 💜,-1,-1,0
3918,@sincerelyamina I'm done man 😭 so flipping done 😭😭😅,-1,-1,-1
3919,Mashallah💜,-1,-1,0
3920,@the.woman.machine your clarification dosent make sense . Anyways,-1,-1,-1
3921,@zahradotkhan I'm crying omg 😭😭💗,-1,-1,-1
3922,@sarahbarabobara the “waiting for “ reminded me of ur last cringe text and i couldn't read the rest 💀,-1,-1,-1
3923,SubhanAllah ✨ @gianni.yahyaa,-1,-1,0
3924,@saaalma_m ya Allah hiw beautiful 😍😍 mashaAllah,-1,-1,0
3925,@killabillaaa there's always gotta be that one person who disregards everything good in a story and brings out the negative. I pray you gain happiness in your life.,-1,-1,-1
3926,"What we all really strive for. Subhanallah. ""Allah is the one who gave us this love, and we are the ones who should be thanking him"".",-1,-1,0
3927,"woww,so inspiring!",-1,-1,-1
3928,@raeesazulfiqar is this even real,-1,-1,-1
3929,"O you who have believed, do not take the Jews and the Christians as allies. They are [in fact] allies of one another. And whoever is an ally to them among you - then indeed, he is [one] of them. Indeed, Allah guides not the wrongdoing people. Quraan (5:51)",-1,-1,0
3930,@_haajira_ what good are you talking about?,-1,-1,-1
3931,"@ali_army9 they helped people who were traumatized,huetc,health care in America is extremely expensive and lots of people can't afford it or go bankrupt trying,they raised money for these people and they did Dawah,in today's world where the media shows Muslims to be horrible these people showed that we aren't and that we should help people regardless of religion",-1,0,0
3932,@maasooma_ how about you donate something before bashing these people.,-1,-1,-1
3933,"@_.yasemindemir._ I'm sorry for saying those words. I do not want to cause any harm to anyone but as a Muslim I am worried about the Muslims in Palestine. You're right, and I repeat that they forgive if I have offended someone. 🌙",-1,0,0
3934,@jnt_chlb Sorry,-1,-1,-1
3935,"@yusrabz as a Muslim revefrom a Jewish/Christian family, I care DEEPLY for the people of Palestine and other areas. I always donate what I can, but we must remember love and charity goes to all. When people of different faiths see us helping it can encourage them to be Muslim and see the truth. I converted because I saw the beauty of Islam and it's kindness. We have enough faith to share with everyone.",-1,0,0
3936,@_.yasemindemir._ you're right. Sorry and thanks.,-1,-1,-1
3937,@ali_army9 such arrogance 🤢,-1,-1,-1
3938,@svbhi What in the world does that have anything to do with doing good as a Muslim ?,-1,-1,0
3939,I'm Palestinian but not all Jews are israelies people. Actually that's really nice,-1,-1,0
3940,"@sadrasays please, you should be the last person to comment",-1,-1,-1
3941,Wow beautiful and powerful,-1,-1,-1
3942,The things American Muslims are doing to fit in.,-1,-1,0
3943,"Beautiful story, marriage can end anytime no matter how big the love is between you and husband and and love will change to hate but subhanalaah the love between mother and her children is always unconditional love no matter what your children do you will always pray and love them.
 May allah bless your beautiful babies and give you the strength to bring them up.💕big respect 💕",-1,-1,0
3944,"@lubna_abura you may have lost a husband, but u gained two bundles of joy! Mashallah they are adorable. I wish you all the best life can offer.",-1,-1,0
3945,"So beautiful! Masha'allah! Congratulations!!! @lubna_abura By the way, check out my baby swaddles 😘",-1,-1,-1
3946,Beautiful♥️,-1,-1,-1
3947,SubhanAllah o mashallah,-1,-1,0
3948,"Congratulations on your bundles of joy 😍😢, I can relate, I have twins too, it can be a truly overwhelmingly beautiful time of ones life, Instead of one bundle Allah blesses you with two. But with me it's the other way around I was diagnosed with the C****r last yr, can't cope with the thought of maybe having to depafrom them. May Allah give us the hope & strength we need xx @lubna_abura",-1,-1,0
3949,Mashallah,-1,-1,0
3950,So cute,-1,-1,-1
3951,SubhanAllah. Caption is so moving. You see the blessings within your trial. Alhamdulillah 😘 @lubna_abura,-1,-1,0
3952,What a beautiful thought may Allah shower you with abundance of strength and patience dear ❤️,-1,-1,0
3953,If Allah can give you twins He will provide for them too. Have patience and lots of trust in Him. He is the best planner nurturer have no despair,-1,-1,0
3954,@dh_07x Read surah al fateha on water 7 times and drink it. Do this every day and insha Allah you will heal. may Allah give you quick shifa ameen.,-1,-1,0
3955,@essma1018 Ameen 🌸,-1,-1,0
3956,@sabinakhan510 mashالله. Wa tabarakالله indeed الله is the Most Merciful. May you have the good you have here all the way in Jannah Firdaous.,-1,-1,0
3957,@damacey_ali_amir Ameen JAK. 🌸,-1,-1,0
3958,"@deedolig39 Jak I appreciate the appreciation. So far it's three parts, the first was last Friday. 🌸🌸 Stay tuned",-1,-1,-1
3959,@afrah99 Jak Ameen,-1,-1,0
3960,"I am a mom of twins boys, they just turned 6 months! Its hard. Very very hard. But you can do it 😍 Allah y7mehm",-1,-1,0
3961,Sri lanka,-1,-1,-1
3962,South Africa ..... strong Muslim influence.....get the youth involved,-1,-1,0
3963,@hernanidiyana You're amazing! What a proper response. Don't let anyone get to you girl! Indonesia is beautiful and so are you! ♥️,-1,0,-1
3964,Great story ....... and u should be a grateful for Allah that he chosen u to be a Muslim ........ its the greatest winning of your life ........ I wish u happiness,-1,-1,0
3965,"Wow that is so amazing and inspirational... I'm not a second generation nor am I as young as you and many of your commenters... I have lived many years lost and confused despite having loving, caring Muslim parents. To read that beautiful YOUNG people like you have the maturity, strength, conviction AND wisdom to take responsibility of your Deen at such an early age is so admirable. You put me to shame... May Allah continually bless you and guide you and keep you on the right path and myself and the rest of our community too! Amen. Much love.",-1,-1,0
3966,May Allah grant you blessing double from your struggle ☘️🙏🏻,-1,-1,0
3967,@barely_san3 this caption spoke to me,-1,-1,-1
3968,May Allah bless u ☺️,-1,-1,0
3969,"Masya Alloh, alhamdulillah, Allohu Akbar, Tabarrakalloh.. ❤️❤️❤️❤️",-1,-1,0
3970,😍😍😍😍 You are lucky Masha Allah and i knew this must be in morroco May Allah bless us all and learning the quran is the best thing you have ever did. I wished i could be like you. You are Amazing !! Beautiful pic,-1,-1,0
3971,Mashaallah 😍😍,-1,-1,0
3972,@balkangramm love this 🙌🏽❤️❤️,-1,-1,-1
3973,Assalamualaikum sis @abdiya.iman you taught Quran in Morocco so what do think about aya 31 from “surat alnoor” chapter 24 ?? .. with my respect ☺️,-1,-1,0
3974,"It's very motivating and I believe you can be of a positive influence and suppoto many struggling with either accepting Islam or living life as Muslims. I didn't see anything like that on your instagram, it's more fashion. So can you send where exactly you went in Morocco to learn the Quran and who exactly to contact if others can go to get help with Islam",-1,-1,0
3975,"When I was 18 years old I converted to Islam, before I was Catholic; I spent a few years looking for the Truth, and asking God to grant it to me, AlhamduLillah I found The Truth and that was my happiness, to know Allah, S.W.T. and this beautiful religion.",-1,-1,0
3976,MaaShaa Allah! 😇,-1,-1,0
3977,What a beautiful reminder ❤️ something I definitely take for granted,-1,-1,-1
3978,What a beautiful read! Allah keep you & us on the path of deen,-1,-1,0
3979,"@carolinemyf did you not read any of my captions? I am not a scholar, I am a regular girl. I love my faith but I don't talk about it all the time...I also am interested in other things like fashion, and how to dress modestly is a way of making dawa too. 😊",-1,-1,-1
3980,@bayan_b.d I am not a Qur'an teacher,-1,-1,0
3981,@nazih_ps lol. when it's a reveguy there's similar reaction from women too,-1,-1,-1
3982,Masha Allah 👌👌👌👌👌👌👌👌,-1,-1,0
3983,Beautiful mashallah! Thanks for sharing.,-1,-1,0
3984,Subhanallah! What a beautiful story to inspire those struggling to find their deen.,-1,-1,0
3985,"Such inspiration, thank you for your beautiful story.",-1,-1,-1
3986,"@lover_of_awliya_allah especially if the reveis a blonde, blue-eyed white man. It's not wrong though.",-1,-1,0
3987,@paquiserr 💜,-1,-1,-1
3988,Ma'Sha'Allah 🙏🏼,-1,-1,0
3989,Such a beautiful story xx,-1,-1,-1
3990,@dawnsabeeha ♥,-1,-1,-1
3991,Mashallah,-1,-1,0
3992,May Allah bless you,-1,-1,0
3993,"Will there be something like this in Canada? Id love to go to this, insha Allah.",-1,-1,0
3994,🔥,-1,-1,-1
3995,"Monsters that hide behind a religion to prey on children are the worst kind. If you protect, defend of make excuses for monsters. You are just as bad as they are. @franciscus is a gutless coward",1,-1,0
3996,amen,-1,-1,-1
3997,Hermoso ❣,-1,-1,-1
3998,"We must respect the living of whom bare God's truth and are shepherds to God's people. We respect the dead of whom had exhibited God's truth and Jesus' example during their lives here, before their moment of death. Jesus came to heal the ill of faith and the sinner, as a physician comes to heal the ill of the physical body. Pope Francis is a very good man and a very worthy shepherd. He exhibits gifts of spiritual healing towards the Master's sheep.",-1,-1,0
3999,Jesus is evil,-1,-1,-1
4000,U a fraud,1,-1,-1
4001,Praise God!,-1,-1,0
4002,What a love in Christ Jesus,-1,-1,0
4003,Please take me seriously,-1,-1,-1
4004,you are saying a big thing what your saying is not from your knowleg or your for fathers its not more than a lie i sayed this becuse you pointed to god as a father,-1,-1,0
4005,amen💙,-1,-1,0
4006,Amém 🙏🙏,-1,-1,0
4007,Amen,-1,-1,0
4008,🙏😍,-1,-1,-1
4009,❤,-1,-1,-1
4010,Why does the pope have an instagram,-1,-1,0
4011,Im iranian...visit our of apitch🌿,-1,0,-1
4012,Yeah you let the culture change when you let the chistrians fuck you with their religion. Yet you don't wanna talk about how our oldest traditions pay homage to our own God's aye!!! Now u wanna talk about sacred traditions fuckoutahea!!!,1,-1,1
4013,"@TheApostate94: Muslim: *claims their religion teaches them moral superiority, the ability to empathise &amp; respect others' opinions* Me: *puts forward fact showcasing Muhammad to be a cynical misogynist*
 Muslim: fuck you! I hope you're raped & stoned for disrespecting my beliefs! #muslimlogic",0,-1,1
4014,@JohnTibbs65 Who the fuck believes in god anymore. Religion was created to manipulate the masses. Basically ancient stories that civilizations told about the sun and stars above them. The church is the more evil institution to ever exist..,0,-1,1
4015,@ayehuasca: you know mfs trippin when they statalking abt politics you know mfs HIGH AF FUCK when they statalking abt gods and religion,0,-1,1
4016,"@sanjukta: I am a proud beef and pork eater, along with mutton fish rabbit duck. Animals or plants, we eat anything edible. Fuck all religion.",0,-1,1
4017,"@MariyaAlexander: Dear Women: Fuck you. Sincerely, Every Religion",1,-1,1
4018,"@koochiq civilization, the game it usually turns into a game of, FUCK YOU I WAS MAKING THAT NATIONAL MONUMENT, and, GET YOUR RELIGION OUT OF MY COUNTRY",1,-1,1
4019,"Time to stagetting these dirty muslims out of here, if Australia doesn't do something soon we'll end up like America. Inocent people shouldn't have to die because of these rats, there race and religion is putrid. Fit in or fuck off, it's that simple!!",1,1,1
4020,@wvjoe911 Yes and God once told me I'd fuck Pamela Anderson and it hasn't yet. I know what God told me. Religion is a scam,1,-1,1
4021,"Imagine being raped &amp; told you're in a gang &amp; defended by a gang, or perhaps you like the next gang or maybe the next... It's nice to know rape is the initiation &amp; you'll be loved, Oh ! Here comes the church to save you ! All of you, truly FUCK OFF ! No Gangs &amp; No religion.",1,-1,1
4022,"Read this. Quite frankly, fuck the ""conscientious objectors"". Religion - and anyone telling you these objections aren't rooted in religion is being deeply dishonest - has no place in a domain where science and compassion should reign.",1,-1,1
4023,"@summer_armond: if you are christian, and you compare your religion to being gay... fuck you",1,-1,1
